group,subject,task,task_number,frequency,tap,DT,period,relphase
Indian,IN07,syncslow,1,1.9,5,0,0.422000000000004,-1.08618894937945
Indian,IN07,syncslow,1,1.9,6,0,0.467999999999996,-1.78496870861008
Indian,IN07,syncslow,1,1.9,7,0,0.446000000000005,-2.75736909163993
Indian,IN07,syncslow,1,1.9,8,0,0.421999999999997,2.27457526727359
Indian,IN07,syncslow,1,1.9,9,0,0.404000000000003,0.821206590300097
Indian,IN07,syncslow,1,1.9,10,0,0.451999999999998,-0.0668423968849048
Indian,IN07,syncslow,1,1.9,11,0,0.451999999999998,-0.960957752862736
Indian,IN07,syncslow,1,1.9,12,0,0.457999999999998,-1.77848520283009
Indian,IN07,syncslow,1,1.9,13,0,0.480000000000004,-2.33232220559058
Indian,IN07,syncslow,1,1.9,14,0,0.497999999999998,-2.6754208404765
Indian,IN07,syncslow,1,1.9,15,0,0.456000000000003,2.76441055688222
Indian,IN07,syncslow,1,1.9,16,0,0.442,1.75633284697467
Indian,IN07,syncslow,1,1.9,17,0,0.421999999999997,0.507900747790995
Indian,IN07,syncslow,1,1.9,18,0,0.402000000000001,-0.982418347839843
Indian,IN07,syncslow,1,2.2,1,100,NaN,-1.00663708266434
Indian,IN07,syncslow,1,2.2,2,100,0.439999999999998,-1.21244762630852
Indian,IN07,syncslow,1,2.2,3,100,0.448,-1.30911201564972
Indian,IN07,syncslow,1,2.2,4,100,0.428000000000004,-1.69205078009131
Indian,IN07,syncslow,1,2.2,5,100,0.451999999999998,-1.72115486359002
Indian,IN07,syncslow,1,2.2,6,100,0.442,-1.89269214398331
Indian,IN07,syncslow,1,2.2,7,100,0.463999999999999,-1.76956141559846
Indian,IN07,syncslow,1,2.2,8,100,0.456000000000003,-1.75653004631475
Indian,IN07,syncslow,1,2.2,9,100,0.443999999999996,-1.90265470569522
Indian,IN07,syncslow,1,2.2,10,100,0.454000000000001,-1.91203352355689
Indian,IN07,syncslow,1,2.2,11,100,0.457999999999998,-1.87170458623369
Indian,IN07,syncslow,1,2.2,12,100,0.482000000000006,-1.49757538983784
Indian,IN07,syncslow,1,2.2,13,100,0.421999999999997,-1.94690248954858
Indian,IN07,syncslow,1,2.2,14,100,0.456000000000003,-1.93052594712895
Indian,IN07,syncslow,1,2.2,15,100,0.475999999999999,-1.64053277910533
Indian,IN07,syncslow,1,2.5,1,77.7777777777778,NaN,-1.02050735873729
Indian,IN07,syncslow,1,2.5,2,77.7777777777778,0.378,-1.36904987202907
Indian,IN07,syncslow,1,2.5,3,77.7777777777778,0.421999999999997,-1.02678740402181
Indian,IN07,syncslow,1,2.5,4,77.7777777777778,0.390000000000001,-1.18692855877757
Indian,IN07,syncslow,1,2.5,5,77.7777777777778,0.387999999999998,-1.38091984773179
Indian,IN07,syncslow,1,2.5,6,77.7777777777778,0.387999999999998,-1.57315134377662
Indian,IN07,syncslow,1,2.5,7,77.7777777777778,0.414000000000001,-1.35402643369718
Indian,IN07,syncslow,1,2.5,8,77.7777777777778,0.422000000000004,-1.01108729081048
Indian,IN07,syncslow,1,2.5,9,77.7777777777778,0.403999999999996,-0.951426860607516
Indian,IN07,syncslow,1,2.5,10,77.7777777777778,0.406000000000006,-0.863074904832263
Indian,IN07,syncslow,1,2.5,11,77.7777777777778,0.391999999999996,-0.992247154956818
Indian,IN07,syncslow,1,2.5,12,77.7777777777778,0.427999999999997,-0.555784007681499
Indian,IN07,syncslow,1,2.5,13,77.7777777777778,0.421999999999997,-0.213521539674435
Indian,IN07,syncslow,1,2.5,14,77.7777777777778,0.404000000000011,-0.153861109471141
Indian,IN07,syncslow,1,2.5,15,77.7777777777778,0.402000000000001,-0.125600905690678
Indian,IN07,syncslow,1,2.8,1,100,NaN,0.783203087479674
Indian,IN07,syncslow,1,2.8,2,100,0.373999999999995,1.06828206565022
Indian,IN07,syncslow,1,2.8,3,100,0.334000000000003,0.654351885294172
Indian,IN07,syncslow,1,2.8,4,100,0.329999999999998,0.175802610721401
Indian,IN07,syncslow,1,2.8,5,100,0.335999999999999,-0.200414976222195
Indian,IN07,syncslow,1,2.8,6,100,0.358000000000004,-0.186455107099892
Indian,IN07,syncslow,1,2.8,7,100,0.358000000000004,-0.175802610721153
Indian,IN07,syncslow,1,2.8,8,100,0.323999999999998,-0.762983330530336
Indian,IN07,syncslow,1,2.8,9,100,0.355999999999995,-0.790669292010865
Indian,IN07,syncslow,1,2.8,10,100,0.378,-0.428958370159993
Indian,IN07,syncslow,1,2.8,11,100,0.355999999999995,-0.456831146495336
Indian,IN07,syncslow,1,2.8,12,100,0.366,-0.309239545319844
Indian,IN07,syncslow,1,2.8,13,100,0.353999999999999,-0.372493088680802
Indian,IN07,syncslow,1,2.8,14,100,0.372000000000014,-0.105658945748292
Indian,IN07,syncslow,1,2.8,15,100,0.366,0.0506080600950263
Indian,IN07,syncslow,1,3.1,1,55.5555555555556,NaN,1.23116468856901
Indian,IN07,syncslow,1,3.1,2,55.5555555555556,0.311999999999998,0.985059033168152
Indian,IN07,syncslow,1,3.1,3,55.5555555555556,0.280000000000001,0.194646384980881
Indian,IN07,syncslow,1,3.1,4,55.5555555555556,0.311999999999998,-0.0155717107984152
Indian,IN07,syncslow,1,3.1,5,55.5555555555556,0.311999999999998,-0.22578980657774
Indian,IN07,syncslow,1,3.1,6,55.5555555555556,0.304000000000002,-0.59172501034158
Indian,IN07,syncslow,1,3.1,7,55.5555555555556,0.328000000000003,-0.490508890151535
Indian,IN07,syncslow,1,3.1,8,55.5555555555556,0.337999999999994,-0.194646384980889
Indian,IN07,syncslow,1,3.1,9,55.5555555555556,0.310000000000002,-0.454627508311606
Indian,IN07,syncslow,1,3.1,10,55.5555555555556,0.349999999999994,0.0817008615793746
Indian,IN07,syncslow,1,3.1,11,55.5555555555556,0.308000000000007,-0.210087929775728
Indian,IN07,syncslow,1,3.1,12,55.5555555555556,0.337999999999994,0.0895373370910981
Indian,IN07,syncslow,1,3.1,13,55.5555555555556,0.356000000000009,0.735763335227443
Indian,IN07,syncslow,1,3.1,14,55.5555555555556,0.315999999999988,0.603403793440261
Indian,IN07,syncslow,1,3.1,15,55.5555555555556,0.332000000000008,0.857962124146109
Indian,IN07,syncslow,1,3.4,1,100,NaN,1.10478275258621
Indian,IN07,syncslow,1,3.4,2,100,0.286000000000001,0.921363222234032
Indian,IN07,syncslow,1,3.4,3,100,0.310000000000002,1.25151141740561
Indian,IN07,syncslow,1,3.4,4,100,0.286000000000001,1.07565400639234
Indian,IN07,syncslow,1,3.4,5,100,0.287999999999997,0.937788851817796
Indian,IN07,syncslow,1,3.4,6,100,0.278000000000006,0.580511685989588
Indian,IN07,syncslow,1,3.4,7,100,0.317999999999998,1.08566603266928
Indian,IN07,syncslow,1,3.4,8,100,0.263999999999996,0.443920701050612
Indian,IN07,syncslow,1,3.4,9,100,0.293999999999997,0.435088188277089
Indian,IN07,syncslow,1,3.4,10,100,0.304000000000002,0.636001773620645
Indian,IN07,syncslow,1,3.4,11,100,0.296000000000006,0.670149519855539
Indian,IN07,syncslow,1,3.4,12,100,0.303999999999988,0.875035997263407
Indian,IN07,syncslow,1,3.4,13,100,0.280000000000001,0.566935987689899
Indian,IN07,syncslow,1,3.4,14,100,0.290000000000006,0.465896053389496
Indian,IN07,syncslow,1,3.4,15,100,0.313999999999993,0.971291219822771
Indian,IN07,syncslow,1,3.7,1,44.4444444444444,NaN,1.33378267985244
Indian,IN07,syncslow,1,3.7,2,44.4444444444444,0.27000000000001,1.32448802703128
Indian,IN07,syncslow,1,3.7,3,44.4444444444444,0.257999999999996,1.03405927933663
Indian,IN07,syncslow,1,3.7,4,44.4444444444444,0.257999999999996,0.7353653915069
Indian,IN07,syncslow,1,3.7,5,44.4444444444444,0.322000000000003,1.94114668026695
Indian,IN07,syncslow,1,3.7,6,44.4444444444444,0.254000000000005,1.55800671939701
Indian,IN07,syncslow,1,3.7,7,44.4444444444444,0.301999999999992,2.29238814013788
Indian,IN07,syncslow,1,3.7,8,44.4444444444444,0.263999999999996,2.1409372157796
Indian,IN07,syncslow,1,3.7,9,44.4444444444444,0.304000000000002,2.91917901439744
Indian,IN07,syncslow,1,3.7,10,44.4444444444444,0.272000000000006,2.95514798572107
Indian,IN07,syncslow,1,3.7,11,44.4444444444444,0.275999999999996,3.09283179200417
Indian,IN07,syncslow,1,3.7,12,44.4444444444444,0.242000000000004,2.43235078878982
Indian,IN07,syncslow,1,3.7,13,44.4444444444444,0.245999999999995,1.86684441499342
Indian,IN07,syncslow,1,3.7,14,44.4444444444444,0.242000000000004,1.20365754035469
Indian,IN07,syncslow,1,3.7,15,44.4444444444444,0.260000000000005,1.03966375586446
Indian,IN07,syncslow,1,4,1,87.5,NaN,1.43644364336791
Indian,IN07,syncslow,1,4,2,87.5,0.248000000000005,1.38009261938866
Indian,IN07,syncslow,1,4,3,87.5,0.248000000000005,1.32198218863089
Indian,IN07,syncslow,1,4,4,87.5,0.25,1.31987039599731
Indian,IN07,syncslow,1,4,5,87.5,0.22999999999999,0.809274267564813
Indian,IN07,syncslow,1,4,6,87.5,0.242000000000004,0.607240752531094
Indian,IN07,syncslow,1,4,7,87.5,0.274000000000001,1.20134503073262
Indian,IN07,syncslow,1,4,8,87.5,0.257999999999996,1.40016669385208
Indian,IN07,syncslow,1,4,9,87.5,0.236000000000004,1.04049548686883
Indian,IN07,syncslow,1,4,10,87.5,0.233999999999995,0.63684320352078
Indian,IN07,syncslow,1,4,11,87.5,0.246000000000009,0.522761017557553
Indian,IN07,syncslow,1,4,12,87.5,0.274000000000001,1.12504676963108
Indian,IN07,syncslow,1,4,13,87.5,0.244,0.969348332762404
Indian,IN07,syncslow,1,4,14,87.5,0.256,1.11500170918798
Indian,IN07,syncslow,2,1,1,0,NaN,1.38174806835217
Indian,IN07,syncslow,2,1,2,0,1.024,1.5302778852519
Indian,IN07,syncslow,2,1,3,0,0.738,-0.116843877937948
Indian,IN07,syncslow,2,1,4,0,0.872,-0.922187165660829
Indian,IN07,syncslow,2,1,5,0,0.898,-1.56514372106073
Indian,IN07,syncslow,2,1,6,0,0.94,-1.94362880827971
Indian,IN07,syncslow,2,1,7,0,0.938000000000001,-2.33436478719049
Indian,IN07,syncslow,2,1,8,0,0.954000000000001,-2.62532132986911
Indian,IN07,syncslow,2,1,9,0,0.923999999999999,-3.10452927295356
Indian,IN07,syncslow,2,1,10,0,0.888,2.47332904235038
Indian,IN07,syncslow,2,1,11,0,0.949999999999999,2.15721439160714
Indian,IN07,syncslow,2,1,12,0,0.792,0.849316790172642
Indian,IN07,syncslow,2,1,13,0,0.772,-0.584219389689764
Indian,IN07,syncslow,2,1,14,0,0.854000000000001,-1.50359312528868
Indian,IN07,syncslow,2,1,15,0,0.928000000000001,-1.95744905190677
Indian,IN07,syncslow,2,1,16,0,0.873999999999999,-2.75022848178686
Indian,IN07,syncslow,2,1,17,0,0.829999999999998,2.46327996548963
Indian,IN07,syncslow,2,1,18,0,0.924000000000003,1.98383315337665
Indian,IN07,syncslow,2,1,19,0,0.789999999999999,0.663239072809036
Indian,IN07,syncslow,2,1,20,0,0.791999999999998,-0.645653188302754
Indian,IN07,syncslow,2,1,21,0,0.848000000000003,-1.6018918749558
Indian,IN07,syncslow,2,1,22,0,0.861999999999998,-2.47081677313519
Indian,IN07,syncslow,2,1,23,0,0.866,2.96883960825142
Indian,IN07,syncslow,2,1,24,0,0.850000000000001,2.63214519625092
Indian,IN07,syncslow,2,1.3,1,0,NaN,2.57076518676909
Indian,IN07,syncslow,2,1.3,2,0,0.683999999999997,1.87287254348621
Indian,IN07,syncslow,2,1.3,3,0,0.658000000000001,0.962245487760988
Indian,IN07,syncslow,2,1.3,4,0,0.586000000000002,-0.534217783527723
Indian,IN07,syncslow,2,1.3,5,0,0.691999999999997,-1.16748375640162
Indian,IN07,syncslow,2,1.3,6,0,0.656000000000002,-2.09385067943962
Indian,IN07,syncslow,2,1.3,7,0,0.68,-2.82571934703244
Indian,IN07,syncslow,2,1.3,8,0,0.666,2.61227595064487
Indian,IN07,syncslow,2,1.3,9,0,0.675999999999998,1.85049361919273
Indian,IN07,syncslow,2,1.3,10,0,0.602,0.483447582772332
Indian,IN07,syncslow,2,1.3,11,0,0.623999999999999,-0.703938878969211
Indian,IN07,syncslow,2,1.3,12,0,0.673999999999999,-1.48550237192349
Indian,IN07,syncslow,2,1.3,13,0,0.636000000000003,-2.57470099950988
Indian,IN07,syncslow,2,1.3,14,0,0.655999999999999,2.78309013866233
Indian,IN07,syncslow,2,1.3,15,0,0.573999999999998,1.18738646174146
Indian,IN07,syncslow,2,1.3,16,0,0.602000000000004,-0.179659574678894
Indian,IN07,syncslow,2,1.3,17,0,0.698,-0.767038206331023
Indian,IN07,syncslow,2,1.6,1,66.6666666666667,NaN,-0.392070763168018
Indian,IN07,syncslow,2,1.6,2,66.6666666666667,0.613999999999997,-0.50265482457441
Indian,IN07,syncslow,2,1.6,3,66.6666666666667,0.562000000000005,-1.13929199525769
Indian,IN07,syncslow,2,1.6,4,66.6666666666667,0.617999999999995,-1.2136373282816
Indian,IN07,syncslow,2,1.6,5,66.6666666666667,0.594000000000001,-1.52606004740779
Indian,IN07,syncslow,2,1.6,6,66.6666666666667,0.643999999999998,-1.3366341104525
Indian,IN07,syncslow,2,1.6,7,66.6666666666667,0.630000000000003,-1.29158828405257
Indian,IN07,syncslow,2,1.6,8,66.6666666666667,0.606000000000002,-1.48537234229226
Indian,IN07,syncslow,2,1.6,9,66.6666666666667,0.600000000000001,-1.73717507372896
Indian,IN07,syncslow,2,1.6,10,66.6666666666667,0.629999999999995,-1.68837992899259
Indian,IN07,syncslow,2,1.6,11,66.6666666666667,0.590000000000003,-2.04349199149392
Indian,IN07,syncslow,2,1.6,12,66.6666666666667,0.603999999999999,-2.25720316697458
Indian,IN07,syncslow,2,1.6,13,66.6666666666667,0.643999999999998,-2.06826541301594
Indian,IN07,syncslow,2,1.6,14,66.6666666666667,0.548000000000002,-2.8594496190954
Indian,IN07,syncslow,2,1.6,15,66.6666666666667,0.631999999999998,-2.78938711677552
Indian,IN07,syncslow,2,1.9,1,60,NaN,-2.39825341196936
Indian,IN07,syncslow,2,1.9,2,60,0.535999999999994,-2.28609628723056
Indian,IN07,syncslow,2,1.9,3,60,0.502000000000002,-2.581019932562
Indian,IN07,syncslow,2,1.9,4,60,0.524000000000001,-2.61162793543104
Indian,IN07,syncslow,2,1.9,5,60,0.558,-2.23598352936849
Indian,IN07,syncslow,2,1.9,6,60,0.519999999999996,-2.31924859783224
Indian,IN07,syncslow,2,1.9,7,60,0.492000000000004,-2.7320273627569
Indian,IN07,syncslow,2,1.9,8,60,0.548000000000002,-2.47461570966396
Indian,IN07,syncslow,2,1.9,9,60,0.517999999999994,-2.57863451672787
Indian,IN07,syncslow,2,1.9,10,60,0.534000000000006,-2.48987928396208
Indian,IN07,syncslow,2,1.9,11,60,0.512,-2.6658827982644
Indian,IN07,syncslow,2,1.9,12,60,0.501999999999995,-2.96142535746675
Indian,IN07,syncslow,2,1.9,13,60,0.484000000000002,2.81454235454586
Indian,IN07,syncslow,2,1.9,14,60,0.475999999999999,2.21044128263965
Indian,IN07,syncslow,2,1.9,15,60,0.411999999999999,0.839985274640018
Indian,IN07,syncslow,2,1.9,16,60,0.475999999999999,0.273542368254471
Indian,IN07,syncslow,2,2.2,1,88.8888888888889,NaN,0.9260303906314
Indian,IN07,syncslow,2,2.2,2,88.8888888888889,0.404000000000003,0.22657044643309
Indian,IN07,syncslow,2,2.2,3,88.8888888888889,0.43,-0.116048277441234
Indian,IN07,syncslow,2,2.2,4,88.8888888888889,0.475999999999999,0.171234061118742
Indian,IN07,syncslow,2,2.2,5,88.8888888888889,0.457999999999998,0.213036225738808
Indian,IN07,syncslow,2,2.2,6,88.8888888888889,0.454000000000001,0.209899816855231
Indian,IN07,syncslow,2,2.2,7,88.8888888888889,0.451999999999998,0.168472221423276
Indian,IN07,syncslow,2,2.2,8,88.8888888888889,0.456000000000003,0.18236157883641
Indian,IN07,syncslow,2,2.2,9,88.8888888888889,0.463999999999999,0.309598220151447
Indian,IN07,syncslow,2,2.2,10,88.8888888888889,0.467999999999996,0.494369305487911
Indian,IN07,syncslow,2,2.2,11,88.8888888888889,0.448,0.397704916146711
Indian,IN07,syncslow,2,2.2,12,88.8888888888889,0.43,0.0524980302710425
Indian,IN07,syncslow,2,2.2,13,88.8888888888889,0.498000000000005,0.649603408353418
Indian,IN07,syncslow,2,2.2,14,88.8888888888889,0.433999999999997,0.364723157672717
Indian,IN07,syncslow,2,2.2,15,88.8888888888889,0.423999999999999,-0.0607871929455079
Indian,IN07,syncslow,2,2.5,1,100,NaN,1.43427356912143
Indian,IN07,syncslow,2,2.5,2,100,0.362000000000002,0.832106000201268
Indian,IN07,syncslow,2,2.5,3,100,0.341999999999999,-0.0816405886989138
Indian,IN07,syncslow,2,2.5,4,100,0.393999999999998,-0.17898129060934
Indian,IN07,syncslow,2,2.5,5,100,0.405999999999999,-0.0879206339835399
Indian,IN07,syncslow,2,2.5,6,100,0.408000000000001,0.0345402490649924
Indian,IN07,syncslow,2,2.5,7,100,0.423999999999999,0.408202943494974
Indian,IN07,syncslow,2,2.5,8,100,0.387999999999998,0.216661562316492
Indian,IN07,syncslow,2,2.5,9,100,0.403999999999996,0.27618396954637
Indian,IN07,syncslow,2,2.5,10,100,0.39200000000001,0.144441041544471
Indian,IN07,syncslow,2,2.5,11,100,0.391999999999996,0.0157001132114125
Indian,IN07,syncslow,2,2.5,12,100,0.406000000000006,0.106760769837326
Indian,IN07,syncslow,2,2.5,13,100,0.389999999999986,-0.0533803849187784
Indian,IN07,syncslow,2,2.5,14,100,0.412000000000006,0.131880950975205
Indian,IN07,syncslow,2,2.5,15,100,0.394000000000005,0.0386549431650174
Indian,IN07,syncslow,2,2.8,1,100,NaN,0.60827703309592
Indian,IN07,syncslow,2,2.8,2,100,0.347999999999999,0.442774803526053
Indian,IN07,syncslow,2,2.8,3,100,0.337999999999994,0.0983394011185403
Indian,IN07,syncslow,2,2.8,4,100,0.353999999999999,0.0316621879981547
Indian,IN07,syncslow,2,2.8,5,100,0.352000000000004,-0.0598063551075221
Indian,IN07,syncslow,2,2.8,6,100,0.373999999999995,0.239091550580927
Indian,IN07,syncslow,2,2.8,7,100,0.372,0.495763362234062
Indian,IN07,syncslow,2,2.8,8,100,0.340000000000003,0.189760630082663
Indian,IN07,syncslow,2,2.8,9,100,0.376000000000005,0.513343623306273
Indian,IN07,syncslow,2,2.8,10,100,0.347999999999999,0.347700025383393
Indian,IN07,syncslow,2,2.8,11,100,0.355999999999995,0.31662187998106
Indian,IN07,syncslow,2,2.8,12,100,0.353999999999999,0.260042344927914
Indian,IN07,syncslow,2,2.8,13,100,0.366,0.408090423086737
Indian,IN07,syncslow,2,2.8,14,100,0.38000000000001,0.80869200931814
Indian,IN07,syncslow,2,2.8,15,100,0.349999999999994,0.751335046025861
Indian,IN07,syncslow,2,3.1,1,100,NaN,1.3958313894043
Indian,IN07,syncslow,2,3.1,2,100,0.322000000000003,1.37590844505853
Indian,IN07,syncslow,2,3.1,3,100,0.292000000000002,0.781993960831631
Indian,IN07,syncslow,2,3.1,4,100,0.290000000000006,0.140232282119545
Indian,IN07,syncslow,2,3.1,5,100,0.339999999999989,0.478830107052577
Indian,IN07,syncslow,2,3.1,6,100,0.323999999999998,0.501876721130561
Indian,IN07,syncslow,2,3.1,7,100,0.320000000000007,0.443244508056058
Indian,IN07,syncslow,2,3.1,8,100,0.331999999999994,0.615463904856956
Indian,IN07,syncslow,2,3.1,9,100,0.322000000000003,0.603403793440254
Indian,IN07,syncslow,2,3.1,10,100,0.323999999999998,0.6267613596379
Indian,IN07,syncslow,2,3.1,11,100,0.340000000000003,0.96214926898519
Indian,IN07,syncslow,2,3.1,12,100,0.305999999999997,0.638044823763028
Indian,IN07,syncslow,2,3.1,13,100,0.308000000000007,0.346685364128479
Indian,IN07,syncslow,2,3.1,14,100,0.359999999999999,1.0724546349917
Indian,IN07,syncslow,2,3.1,15,100,0.319999999999993,1.10703741126493
Indian,IN07,syncslow,2,3.4,1,100,NaN,1.7031188434541
Indian,IN07,syncslow,2,3.4,2,100,0.296000000000006,1.73726658968899
Indian,IN07,syncslow,2,3.4,3,100,0.283999999999992,1.51530623916353
Indian,IN07,syncslow,2,3.4,4,100,0.27000000000001,0.994553109085036
Indian,IN07,syncslow,2,3.4,5,100,0.279999999999987,0.686756846202034
Indian,IN07,syncslow,2,3.4,6,100,0.318000000000012,1.1858285915793
Indian,IN07,syncslow,2,3.4,7,100,0.268000000000001,0.619769979279827
Indian,IN07,syncslow,2,3.4,8,100,0.317999999999998,1.13037617542605
Indian,IN07,syncslow,2,3.4,9,100,0.274000000000001,0.691491861252292
Indian,IN07,syncslow,2,3.4,10,100,0.307999999999993,0.981747704246661
Indian,IN07,syncslow,2,3.4,11,100,0.281999999999996,0.717102670927961
Indian,IN07,syncslow,2,3.4,12,100,0.300000000000011,0.83661978274964
Indian,IN07,syncslow,2,3.4,13,100,0.293999999999997,0.827520671821521
Indian,IN07,syncslow,2,3.4,14,100,0.298000000000002,0.90125907533319
Indian,IN07,syncslow,2,3.4,15,100,0.280000000000001,0.650144821142138
Indian,IN07,syncslow,2,3.7,1,100,NaN,1.70556879270319
Indian,IN07,syncslow,2,3.7,2,100,0.266000000000005,1.60332761166936
Indian,IN07,syncslow,2,3.7,3,100,0.254000000000005,1.2204414592232
Indian,IN07,syncslow,2,3.7,4,100,0.251999999999995,0.786561716232104
Indian,IN07,syncslow,2,3.7,5,100,0.280000000000001,1.01701225592939
Indian,IN07,syncslow,2,3.7,6,100,0.262,0.818534873474238
Indian,IN07,syncslow,2,3.7,7,100,0.290000000000006,1.27707018438625
Indian,IN07,syncslow,2,3.7,8,100,0.25,0.799931808168044
Indian,IN07,syncslow,2,3.7,9,100,0.273999999999987,0.88632820802879
Indian,IN07,syncslow,2,3.7,10,100,0.266000000000005,0.777253293554825
Indian,IN07,syncslow,2,3.7,11,100,0.268000000000001,0.729090977995089
Indian,IN07,syncslow,2,3.7,12,100,0.256,0.390664371430933
Indian,IN07,syncslow,2,3.7,13,100,0.280000000000001,0.617637580084949
Indian,IN07,syncslow,2,3.7,14,100,0.263999999999996,0.464732641063495
Indian,IN07,syncslow,2,3.7,15,100,0.290000000000006,0.988927417187387
Indian,IN07,syncslow,2,4,1,100,NaN,1.46472969379576
Indian,IN07,syncslow,2,4,2,100,0.256,1.63473137281774
Indian,IN07,syncslow,2,4,3,100,0.262,1.92670934559634
Indian,IN07,syncslow,2,4,4,100,0.238,1.62600003157057
Indian,IN07,syncslow,2,4,5,100,0.225999999999999,1.01455110475652
Indian,IN07,syncslow,2,4,6,100,0.245999999999995,0.908351869488275
Indian,IN07,syncslow,2,4,7,100,0.254000000000005,1.00108396807741
Indian,IN07,syncslow,2,4,8,100,0.251999999999995,1.05304781684545
Indian,IN07,syncslow,2,4,9,100,0.25800000000001,1.24155741669883
Indian,IN07,syncslow,2,4,10,100,0.238,0.938462981184305
Indian,IN07,syncslow,2,4,11,100,0.253999999999991,1.03044239037738
Indian,IN07,syncslow,2,4,12,100,0.242000000000004,0.828717486558464
Indian,IN07,syncslow,2,4,13,100,0.25,0.823694956336784
Indian,IN07,syncslow,2,4,14,100,0.245999999999995,0.717648162081947
Indian,IN07,syncslow,3,1,1,0,NaN,1.75984458523763
Indian,IN07,syncslow,3,1,2,0,0.952,1.45615112397944
Indian,IN07,syncslow,3,1,3,0,0.738,-0.190970639210418
Indian,IN07,syncslow,3,1,4,0,0.936,-0.594270475963995
Indian,IN07,syncslow,3,1,5,0,0.968,-0.796548587232931
Indian,IN07,syncslow,3,1,6,0,0.948,-1.12549660840322
Indian,IN07,syncslow,3,1,7,0,0.911999999999999,-1.67978779358111
Indian,IN07,syncslow,3,1,8,0,0.920000000000002,-2.18359849307701
Indian,IN07,syncslow,3,1,9,0,0.851999999999999,-3.11521382683035
Indian,IN07,syncslow,3,1,10,0,0.916,2.63841014698603
Indian,IN07,syncslow,3,1,11,0,0.774000000000001,1.21719443475751
Indian,IN07,syncslow,3,1,12,0,0.708,-0.619274361543286
Indian,IN07,syncslow,3,1,13,0,0.805999999999997,-1.83934878818456
Indian,IN07,syncslow,3,1,14,0,0.826000000000001,-2.93366080629163
Indian,IN07,syncslow,3,1,15,0,0.958000000000002,3.08442710040509
Indian,IN07,syncslow,3,1,16,0,0.817999999999998,1.9394718341234
Indian,IN07,syncslow,3,1,17,0,0.756,0.404556222537853
Indian,IN07,syncslow,3,1,18,0,0.810000000000002,-0.79026665831152
Indian,IN07,syncslow,3,1,19,0,0.835999999999999,-1.82265131561726
Indian,IN07,syncslow,3,1,20,0,0.894000000000002,-2.49015662444109
Indian,IN07,syncslow,3,1,21,0,0.753999999999998,2.24641778229095
Indian,IN07,syncslow,3,1,22,0,0.846,1.27748889592195
Indian,IN07,syncslow,3,1,23,0,0.768000000000001,-0.182139518100968
Indian,IN07,syncslow,3,1,24,0,0.844000000000001,-1.1634132362424
Indian,IN07,syncslow,3,1.3,1,0,NaN,-1.08420869125968
Indian,IN07,syncslow,3,1.3,2,0,0.718,-1.50424062072067
Indian,IN07,syncslow,3,1.3,3,0,0.652000000000001,-2.46396222155249
Indian,IN07,syncslow,3,1.3,4,0,0.699999999999999,-3.03050149371246
Indian,IN07,syncslow,3,1.3,5,0,0.605999999999998,1.91759551582753
Indian,IN07,syncslow,3,1.3,6,0,0.614000000000001,0.645476774079569
Indian,IN07,syncslow,3,1.3,7,0,0.622,-0.555600261233057
Indian,IN07,syncslow,3,1.3,8,0,0.712,-1.02679229883502
Indian,IN07,syncslow,3,1.3,9,0,0.673999999999999,-1.80523134800662
Indian,IN07,syncslow,3,1.3,10,0,0.632000000000001,-2.92856181893482
Indian,IN07,syncslow,3,1.3,11,0,0.644000000000002,2.33025286034804
Indian,IN07,syncslow,3,1.3,12,0,0.591999999999999,0.883139322209473
Indian,IN07,syncslow,3,1.3,13,0,0.57,-0.747648446528508
Indian,IN07,syncslow,3,1.3,14,0,0.652000000000001,-1.70557604282252
Indian,IN07,syncslow,3,1.3,15,0,0.595999999999997,-3.12117679283084
Indian,IN07,syncslow,3,1.3,16,0,0.695999999999998,2.56193288642532
Indian,IN07,syncslow,3,1.3,17,0,0.618000000000002,1.32458104604175
Indian,IN07,syncslow,3,1.3,18,0,0.573999999999998,-0.271122630879088
Indian,IN07,syncslow,3,1.6,1,0,NaN,-0.307427998720325
Indian,IN07,syncslow,3,1.6,2,0,0.544000000000004,-1.12357664322246
Indian,IN07,syncslow,3,1.6,3,0,0.573999999999998,-1.63664410881418
Indian,IN07,syncslow,3,1.6,4,0,0.597999999999999,-1.91087599204603
Indian,IN07,syncslow,3,1.6,5,0,0.560000000000002,-2.56673948728995
Indian,IN07,syncslow,3,1.6,6,0,0.567999999999998,3.14159265358976
Indian,IN07,syncslow,3,1.6,7,0,0.538000000000004,2.26451865724063
Indian,IN07,syncslow,3,1.6,8,0,0.485999999999997,0.86235866009805
Indian,IN07,syncslow,3,1.6,9,0,0.486000000000004,-0.547497474899405
Indian,IN07,syncslow,3,1.6,10,0,0.575999999999993,-1.03478284136186
Indian,IN07,syncslow,3,1.6,11,0,0.554000000000002,-1.74577619930598
Indian,IN07,syncslow,3,1.6,12,0,0.558,-2.42124665658823
Indian,IN07,syncslow,3,1.6,13,0,0.554000000000002,-3.13958396263478
Indian,IN07,syncslow,3,1.6,14,0,0.578000000000003,2.66723829258715
Indian,IN07,syncslow,3,1.6,15,0,0.483999999999995,1.24899426240666
Indian,IN07,syncslow,3,1.6,16,0,0.492000000000004,-0.0864843048042694
Indian,IN07,syncslow,3,1.6,17,0,0.543999999999997,-0.904199996236297
